Event_ID,Zone_ID,Sensor_ID,Sensor_Type,Reading,Timestamp
SNS_EVT_00983,SGR_ZONE_078,SNS_SEI_078_01,Seismic,0.5277,2026-08-21 21:15:26
SNS_EVT_00984,SGR_ZONE_120,SNS_SEI_120_01,Seismic,0.076,2026-08-21 09:25:20
SNS_EVT_00985,SGR_ZONE_036,SNS_MOT_036_04,Motion,0.4999,2026-08-21 00:54:59
SNS_EVT_00986,SGR_ZONE_107,SNS_VIB_107_04,Vibration,0.313,2026-08-21 09:08:12
SNS_EVT_00987,SGR_ZONE_048,SNS_ACO_048_02,Acoustic,0.7976,2026-08-21 05:27:58
SNS_EVT_00988,SGR_ZONE_039,SNS_INF_039_03,Infrared,0.1495,2026-08-21 11:16:36
SNS_EVT_00989,SGR_ZONE_110,SNS_INF_110_01,Infrared,0.8955,2026-08-21 16:10:19
SNS_EVT_00990,SGR_ZONE_010,SNS_VIB_010_04,Vibration,0.1397,2026-08-21 21:52:25
SNS_EVT_00991,SGR_ZONE_092,SNS_VIB_092_04,Vibration,0.1806,2026-08-21 19:44:28
SNS_EVT_00992,SGR_ZONE_035,SNS_ACO_035_04,Acoustic,0.7194,2026-08-21 03:31:06
SNS_EVT_00993,SGR_ZONE_119,SNS_SEI_119_04,Seismic,0.4285,2026-08-21 11:39:18
SNS_EVT_00994,SGR_ZONE_047,SNS_MOT_047_03,Motion,0.1625,2026-08-21 19:29:41
SNS_EVT_00995,SGR_ZONE_133,SNS_INF_133_01,Infrared,0.2125,2026-08-21 11:25:32
SNS_EVT_00996,SGR_ZONE_100,SNS_MOT_100_03,Motion,0.3718,2026-08-21 14:16:29
SNS_EVT_00997,SGR_ZONE_010,SNS_ACO_010_02,Acoustic,0.2647,2026-08-21 21:59:23
SNS_EVT_00998,SGR_ZONE_027,SNS_SEI_027_02,Seismic,0.1691,2026-08-21 05:44:22
SNS_EVT_00999,SGR_ZONE_110,SNS_INF_110_01,Infrared,0.6174,2026-08-21 21:33:38
SNS_EVT_01000,SGR_ZONE_061,SNS_MOT_061_01,Motion,0.0812,2026-08-21 22:42:26
SNS_EVT_01001,SGR_ZONE_081,SNS_VIB_081_02,Vibration,0.4559,2026-08-21 04:02:31
SNS_EVT_01002,SGR_ZONE_019,SNS_MOT_019_03,Motion,0.2817,2026-08-21 04:02:37
SNS_EVT_01003,SGR_ZONE_024,SNS_MOT_024_04,Motion,0.4584,2026-08-21 16:28:06
SNS_EVT_01004,SGR_ZONE_053,SNS_VIB_053_03,Vibration,0.1341,2026-08-21 14:41:52
SNS_EVT_01005,SGR_ZONE_039,SNS_INF_039_03,Infrared,0.7855,2026-08-21 13:41:44
SNS_EVT_01006,SGR_ZONE_044,SNS_ACO_044_01,Acoustic,0.3479,2026-08-21 21:20:35
SNS_EVT_01007,SGR_ZONE_120,SNS_INF_120_03,Infrared,0.5676,2026-08-21 03:56:13
SNS_EVT_01008,SGR_ZONE_020,SNS_SEI_020_01,Seismic,0.034,2026-08-21 02:13:02
SNS_EVT_01009,SGR_ZONE_141,SNS_INF_141_02,Infrared,0.7619,2026-08-21 07:46:32
SNS_EVT_01010,SGR_ZONE_135,SNS_VIB_135_04,Vibration,0.8263,2026-08-21 09:23:45
SNS_EVT_01011,SGR_ZONE_018,SNS_MOT_018_01,Motion,0.1984,2026-08-21 03:06:35
SNS_EVT_01012,SGR_ZONE_025,SNS_ACO_025_04,Acoustic,0.9705,2026-08-21 23:39:56
SNS_EVT_01013,SGR_ZONE_026,SNS_SEI_026_04,Seismic,0.3922,2026-08-21 17:15:22
SNS_EVT_01014,SGR_ZONE_073,SNS_ACO_073_02,Acoustic,0.1212,2026-08-21 09:53:13
SNS_EVT_01015,SGR_ZONE_127,SNS_VIB_127_01,Vibration,0.1934,2026-08-21 03:37:11
SNS_EVT_01016,SGR_ZONE_062,SNS_MOT_062_01,Motion,0.4772,2026-08-21 08:14:01
SNS_EVT_01017,SGR_ZONE_075,SNS_ACO_075_04,Acoustic,0.3879,2026-08-21 10:33:56
SNS_EVT_01018,SGR_ZONE_117,SNS_ACO_117_04,Acoustic,0.1369,2026-08-21 19:44:56
SNS_EVT_01019,SGR_ZONE_092,SNS_INF_092_04,Infrared,0.9136,2026-08-21 01:31:44
SNS_EVT_01020,SGR_ZONE_009,SNS_SEI_009_02,Seismic,0.2948,2026-08-21 08:29:23
SNS_EVT_01021,SGR_ZONE_132,SNS_INF_132_02,Infrared,0.5687,2026-08-21 17:42:56
SNS_EVT_01022,SGR_ZONE_142,SNS_INF_142_04,Infrared,0.8405,2026-08-21 09:35:14
SNS_EVT_01023,SGR_ZONE_096,SNS_VIB_096_02,Vibration,0.1943,2026-08-21 11:56:15
SNS_EVT_01024,SGR_ZONE_130,SNS_SEI_130_01,Seismic,0.979,2026-08-21 14:57:45
SNS_EVT_01025,SGR_ZONE_106,SNS_VIB_106_03,Vibration,0.1285,2026-08-21 17:27:06
SNS_EVT_01026,SGR_ZONE_086,SNS_INF_086_01,Infrared,0.2235,2026-08-21 04:36:56
SNS_EVT_01027,SGR_ZONE_006,SNS_SEI_006_02,Seismic,0.4962,2026-08-21 21:01:59
SNS_EVT_01028,SGR_ZONE_025,SNS_SEI_025_02,Seismic,0.1207,2026-08-21 21:04:47
SNS_EVT_01029,SGR_ZONE_040,SNS_ACO_040_04,Acoustic,0.6034,2026-08-21 11:13:55
SNS_EVT_01030,SGR_ZONE_018,SNS_ACO_018_04,Acoustic,0.3188,2026-08-21 08:46:13
SNS_EVT_01031,SGR_ZONE_051,SNS_SEI_051_01,Seismic,0.2933,2026-08-21 19:31:55
SNS_EVT_01032,SGR_ZONE_023,SNS_MOT_023_04,Motion,0.7594,2026-08-21 14:49:47
SNS_EVT_01033,SGR_ZONE_113,SNS_MOT_113_01,Motion,0.5301,2026-08-21 15:30:35
SNS_EVT_01034,SGR_ZONE_108,SNS_MOT_108_01,Motion,0.5201,2026-08-21 13:16:11
SNS_EVT_01035,SGR_ZONE_093,SNS_SEI_093_01,Seismic,0.1822,2026-08-21 01:56:46
SNS_EVT_01036,SGR_ZONE_094,SNS_INF_094_03,Infrared,0.1109,2026-08-21 22:36:40
SNS_EVT_01037,SGR_ZONE_052,SNS_ACO_052_01,Acoustic,0.2966,2026-08-21 20:44:49
SNS_EVT_01038,SGR_ZONE_061,SNS_VIB_061_02,Vibration,0.1027,2026-08-21 22:18:03
SNS_EVT_01039,SGR_ZONE_024,SNS_SEI_024_03,Seismic,0.382,2026-08-21 13:46:45
SNS_EVT_01040,SGR_ZONE_103,SNS_MOT_103_03,Motion,0.4539,2026-08-21 23:56:49
SNS_EVT_01041,SGR_ZONE_057,SNS_VIB_057_01,Vibration,0.2991,2026-08-21 18:30:45
SNS_EVT_01042,SGR_ZONE_073,SNS_MOT_073_03,Motion,0.3045,2026-08-21 01:10:30
SNS_EVT_01043,SGR_ZONE_139,SNS_VIB_139_01,Vibration,0.2413,2026-08-21 22:33:58
SNS_EVT_01044,SGR_ZONE_144,SNS_MOT_144_01,Motion,0.2421,2026-08-21 01:44:32
SNS_EVT_01045,SGR_ZONE_026,SNS_SEI_026_03,Seismic,0.1747,2026-08-21 11:00:02
SNS_EVT_01046,SGR_ZONE_090,SNS_ACO_090_03,Acoustic,0.3015,2026-08-21 12:19:50
SNS_EVT_01047,SGR_ZONE_133,SNS_VIB_133_04,Vibration,0.0106,2026-08-21 16:04:24
SNS_EVT_01048,SGR_ZONE_146,SNS_SEI_146_03,Seismic,0.0673,2026-08-21 12:19:01
SNS_EVT_01049,SGR_ZONE_047,SNS_ACO_047_01,Acoustic,0.2404,2026-08-21 03:33:26
SNS_EVT_01050,SGR_ZONE_007,SNS_ACO_007_03,Acoustic,0.2442,2026-08-21 13:53:13
SNS_EVT_01051,SGR_ZONE_134,SNS_MOT_134_02,Motion,0.0597,2026-08-21 19:32:09
SNS_EVT_01052,SGR_ZONE_017,SNS_MOT_017_01,Motion,0.5206,2026-08-21 21:19:21
SNS_EVT_01053,SGR_ZONE_023,SNS_MOT_023_03,Motion,0.1667,2026-08-21 13:01:38
SNS_EVT_01054,SGR_ZONE_018,SNS_ACO_018_04,Acoustic,0.0702,2026-08-21 08:35:43
SNS_EVT_01055,SGR_ZONE_004,SNS_MOT_004_02,Motion,0.2567,2026-08-21 07:54:04
SNS_EVT_01056,SGR_ZONE_141,SNS_VIB_141_04,Vibration,0.3015,2026-08-21 17:38:14
SNS_EVT_01057,SGR_ZONE_053,SNS_SEI_053_04,Seismic,0.1298,2026-08-21 02:51:28
SNS_EVT_01058,SGR_ZONE_140,SNS_ACO_140_04,Acoustic,0.1861,2026-08-21 07:21:24
SNS_EVT_01059,SGR_ZONE_094,SNS_ACO_094_01,Acoustic,0.4945,2026-08-21 15:38:09
SNS_EVT_01060,SGR_ZONE_108,SNS_MOT_108_03,Motion,0.8184,2026-08-21 12:17:20
SNS_EVT_01061,SGR_ZONE_112,SNS_MOT_112_04,Motion,0.163,2026-08-21 18:22:50
SNS_EVT_01062,SGR_ZONE_050,SNS_ACO_050_03,Acoustic,0.2638,2026-08-21 10:15:38
SNS_EVT_01063,SGR_ZONE_049,SNS_INF_049_02,Infrared,0.2654,2026-08-21 17:14:22
SNS_EVT_01064,SGR_ZONE_106,SNS_ACO_106_01,Acoustic,0.3035,2026-08-21 11:19:51
SNS_EVT_01065,SGR_ZONE_037,SNS_ACO_037_03,Acoustic,0.4915,2026-08-21 00:24:26
SNS_EVT_01066,SGR_ZONE_135,SNS_SEI_135_02,Seismic,0.4136,2026-08-21 19:09:36
SNS_EVT_01067,SGR_ZONE_013,SNS_MOT_013_04,Motion,0.1968,2026-08-21 08:01:54
SNS_EVT_01068,SGR_ZONE_056,SNS_ACO_056_03,Acoustic,0.362,2026-08-21 05:19:34
SNS_EVT_01069,SGR_ZONE_101,SNS_MOT_101_02,Motion,0.4007,2026-08-21 04:40:26
SNS_EVT_01070,SGR_ZONE_028,SNS_INF_028_03,Infrared,0.3866,2026-08-21 14:54:16
SNS_EVT_01071,SGR_ZONE_026,SNS_SEI_026_01,Seismic,0.1497,2026-08-21 05:10:12
SNS_EVT_01072,SGR_ZONE_012,SNS_INF_012_01,Infrared,0.2114,2026-08-21 02:29:05
SNS_EVT_01073,SGR_ZONE_066,SNS_VIB_066_02,Vibration,0.0828,2026-08-21 07:42:23
SNS_EVT_01074,SGR_ZONE_108,SNS_VIB_108_03,Vibration,0.1292,2026-08-21 05:57:59
SNS_EVT_01075,SGR_ZONE_103,SNS_INF_103_02,Infrared,0.1275,2026-08-21 12:23:29
SNS_EVT_01076,SGR_ZONE_130,SNS_ACO_130_03,Acoustic,0.3077,2026-08-21 03:48:33
SNS_EVT_01077,SGR_ZONE_016,SNS_INF_016_04,Infrared,0.9299,2026-08-21 02:04:37
SNS_EVT_01078,SGR_ZONE_118,SNS_INF_118_04,Infrared,0.3903,2026-08-21 07:32:32
SNS_EVT_01079,SGR_ZONE_078,SNS_INF_078_01,Infrared,0.1649,2026-08-21 05:40:14
SNS_EVT_01080,SGR_ZONE_108,SNS_ACO_108_03,Acoustic,0.0931,2026-08-21 16:34:09
SNS_EVT_01081,SGR_ZONE_112,SNS_MOT_112_03,Motion,0.2447,2026-08-21 22:04:38
SNS_EVT_01082,SGR_ZONE_117,SNS_INF_117_01,Infrared,0.168,2026-08-21 23:55:31
SNS_EVT_01083,SGR_ZONE_038,SNS_SEI_038_01,Seismic,0.2421,2026-08-21 21:42:17
SNS_EVT_01084,SGR_ZONE_040,SNS_MOT_040_03,Motion,0.3476,2026-08-21 12:01:27
SNS_EVT_01085,SGR_ZONE_023,SNS_SEI_023_03,Seismic,0.0493,2026-08-21 05:28:51
SNS_EVT_01086,SGR_ZONE_043,SNS_INF_043_04,Infrared,0.2064,2026-08-21 01:21:13
SNS_EVT_01087,SGR_ZONE_120,SNS_ACO_120_03,Acoustic,0.1245,2026-08-21 05:33:55
SNS_EVT_01088,SGR_ZONE_136,SNS_ACO_136_03,Acoustic,0.6225,2026-08-21 22:50:44
SNS_EVT_01089,SGR_ZONE_089,SNS_INF_089_02,Infrared,0.1856,2026-08-21 12:36:13
SNS_EVT_01090,SGR_ZONE_101,SNS_MOT_101_04,Motion,0.2702,2026-08-21 17:46:45
SNS_EVT_01091,SGR_ZONE_083,SNS_ACO_083_02,Acoustic,0.0712,2026-08-21 18:32:50
SNS_EVT_01092,SGR_ZONE_007,SNS_VIB_007_03,Vibration,0.7659,2026-08-21 04:02:26
SNS_EVT_01093,SGR_ZONE_079,SNS_INF_079_04,Infrared,0.1292,2026-08-21 21:56:40
SNS_EVT_01094,SGR_ZONE_111,SNS_SEI_111_01,Seismic,0.2184,2026-08-21 22:24:25
SNS_EVT_01095,SGR_ZONE_063,SNS_VIB_063_01,Vibration,0.1113,2026-08-21 12:25:27
SNS_EVT_01096,SGR_ZONE_040,SNS_ACO_040_02,Acoustic,0.2778,2026-08-21 05:20:59
SNS_EVT_01097,SGR_ZONE_038,SNS_INF_038_04,Infrared,0.4894,2026-08-21 22:36:59
SNS_EVT_01098,SGR_ZONE_140,SNS_ACO_140_04,Acoustic,0.3182,2026-08-21 22:08:53
SNS_EVT_01099,SGR_ZONE_083,SNS_VIB_083_03,Vibration,0.0731,2026-08-21 11:54:26
SNS_EVT_01100,SGR_ZONE_034,SNS_MOT_034_04,Motion,0.0341,2026-08-21 21:44:40
SNS_EVT_01101,SGR_ZONE_137,SNS_SEI_137_01,Seismic,0.0179,2026-08-21 05:33:07
SNS_EVT_01102,SGR_ZONE_021,SNS_ACO_021_04,Acoustic,0.3626,2026-08-21 07:08:01
SNS_EVT_01103,SGR_ZONE_145,SNS_SEI_145_01,Seismic,0.1044,2026-08-21 05:03:50
SNS_EVT_01104,SGR_ZONE_101,SNS_ACO_101_02,Acoustic,0.4039,2026-08-21 01:57:35
SNS_EVT_01105,SGR_ZONE_072,SNS_VIB_072_02,Vibration,0.495,2026-08-21 13:53:46
SNS_EVT_01106,SGR_ZONE_014,SNS_VIB_014_03,Vibration,0.1532,2026-08-21 23:27:35
SNS_EVT_01107,SGR_ZONE_116,SNS_INF_116_01,Infrared,0.8111,2026-08-21 16:21:21
SNS_EVT_01108,SGR_ZONE_118,SNS_SEI_118_02,Seismic,0.4054,2026-08-21 19:27:56
SNS_EVT_01109,SGR_ZONE_105,SNS_ACO_105_03,Acoustic,0.1044,2026-08-21 15:57:27
SNS_EVT_01110,SGR_ZONE_086,SNS_INF_086_02,Infrared,0.2059,2026-08-21 09:23:25
SNS_EVT_01111,SGR_ZONE_125,SNS_INF_125_02,Infrared,0.1765,2026-08-21 08:06:47
SNS_EVT_01112,SGR_ZONE_118,SNS_MOT_118_02,Motion,0.2191,2026-08-21 18:19:43
SNS_EVT_01113,SGR_ZONE_040,SNS_MOT_040_01,Motion,0.9236,2026-08-21 21:59:41
SNS_EVT_01114,SGR_ZONE_002,SNS_INF_002_03,Infrared,0.3128,2026-08-21 13:24:03
SNS_EVT_01115,SGR_ZONE_036,SNS_INF_036_03,Infrared,0.3858,2026-08-21 07:49:46
SNS_EVT_01116,SGR_ZONE_091,SNS_MOT_091_02,Motion,0.2695,2026-08-21 17:13:57
SNS_EVT_01117,SGR_ZONE_106,SNS_VIB_106_04,Vibration,0.2542,2026-08-21 00:03:06
SNS_EVT_01118,SGR_ZONE_137,SNS_VIB_137_02,Vibration,0.2346,2026-08-21 10:51:50
SNS_EVT_01119,SGR_ZONE_017,SNS_VIB_017_01,Vibration,0.4012,2026-08-21 18:05:43
SNS_EVT_01120,SGR_ZONE_103,SNS_MOT_103_01,Motion,0.2828,2026-08-21 00:16:29
SNS_EVT_01121,SGR_ZONE_026,SNS_VIB_026_01,Vibration,0.0983,2026-08-21 07:44:48
SNS_EVT_01122,SGR_ZONE_147,SNS_SEI_147_03,Seismic,0.1297,2026-08-21 15:53:04
SNS_EVT_01123,SGR_ZONE_037,SNS_SEI_037_03,Seismic,0.5261,2026-08-21 02:08:10
SNS_EVT_01124,SGR_ZONE_042,SNS_INF_042_02,Infrared,0.339,2026-08-21 04:39:10
SNS_EVT_01125,SGR_ZONE_129,SNS_VIB_129_02,Vibration,0.7983,2026-08-21 05:31:47
SNS_EVT_01126,SGR_ZONE_011,SNS_INF_011_03,Infrared,0.2593,2026-08-21 02:34:21
SNS_EVT_01127,SGR_ZONE_096,SNS_ACO_096_03,Acoustic,0.9673,2026-08-21 08:15:25
SNS_EVT_01128,SGR_ZONE_102,SNS_MOT_102_04,Motion,0.1502,2026-08-21 14:02:36
SNS_EVT_01129,SGR_ZONE_117,SNS_INF_117_02,Infrared,0.0233,2026-08-21 16:50:04
SNS_EVT_01130,SGR_ZONE_148,SNS_INF_148_02,Infrared,0.0209,2026-08-21 10:04:48
SNS_EVT_01131,SGR_ZONE_118,SNS_SEI_118_03,Seismic,0.019,2026-08-21 09:27:56
SNS_EVT_01132,SGR_ZONE_146,SNS_VIB_146_04,Vibration,0.021,2026-08-21 11:33:09
SNS_EVT_01133,SGR_ZONE_069,SNS_VIB_069_03,Vibration,0.7945,2026-08-21 02:51:37
SNS_EVT_01134,SGR_ZONE_148,SNS_ACO_148_04,Acoustic,0.2581,2026-08-21 12:29:33
SNS_EVT_01135,SGR_ZONE_088,SNS_SEI_088_01,Seismic,0.4971,2026-08-21 14:40:41
SNS_EVT_01136,SGR_ZONE_116,SNS_SEI_116_02,Seismic,0.1787,2026-08-21 22:10:12
SNS_EVT_01137,SGR_ZONE_142,SNS_SEI_142_04,Seismic,0.7228,2026-08-21 11:13:14
SNS_EVT_01138,SGR_ZONE_016,SNS_INF_016_02,Infrared,0.0174,2026-08-21 02:50:35
SNS_EVT_01139,SGR_ZONE_055,SNS_ACO_055_04,Acoustic,0.768,2026-08-21 08:10:22
SNS_EVT_01140,SGR_ZONE_114,SNS_ACO_114_01,Acoustic,0.3553,2026-08-21 19:27:24
SNS_EVT_01141,SGR_ZONE_075,SNS_ACO_075_04,Acoustic,0.4604,2026-08-21 12:50:04
SNS_EVT_01142,SGR_ZONE_020,SNS_INF_020_03,Infrared,0.9021,2026-08-21 21:54:16
SNS_EVT_01143,SGR_ZONE_022,SNS_ACO_022_03,Acoustic,0.1342,2026-08-21 20:11:57
SNS_EVT_01144,SGR_ZONE_095,SNS_SEI_095_03,Seismic,0.1058,2026-08-21 08:14:35
SNS_EVT_01145,SGR_ZONE_105,SNS_ACO_105_03,Acoustic,0.3632,2026-08-21 18:30:10
SNS_EVT_01146,SGR_ZONE_079,SNS_INF_079_03,Infrared,0.426,2026-08-21 06:09:20
SNS_EVT_01147,SGR_ZONE_029,SNS_INF_029_01,Infrared,0.2202,2026-08-21 00:14:56
SNS_EVT_01148,SGR_ZONE_097,SNS_ACO_097_04,Acoustic,0.3169,2026-08-21 11:19:43
SNS_EVT_01149,SGR_ZONE_052,SNS_VIB_052_04,Vibration,0.6186,2026-08-21 07:32:17
SNS_EVT_01150,SGR_ZONE_096,SNS_MOT_096_01,Motion,0.1631,2026-08-21 06:16:27
SNS_EVT_01151,SGR_ZONE_125,SNS_VIB_125_03,Vibration,0.2987,2026-08-21 20:03:43
SNS_EVT_01152,SGR_ZONE_083,SNS_INF_083_02,Infrared,0.7437,2026-08-21 14:45:55
SNS_EVT_01153,SGR_ZONE_009,SNS_VIB_009_03,Vibration,0.1924,2026-08-21 16:44:06
SNS_EVT_01154,SGR_ZONE_105,SNS_SEI_105_01,Seismic,0.2226,2026-08-21 04:50:03
SNS_EVT_01155,SGR_ZONE_144,SNS_SEI_144_04,Seismic,0.0467,2026-08-21 02:27:09
SNS_EVT_01156,SGR_ZONE_114,SNS_MOT_114_04,Motion,0.0778,2026-08-21 15:31:44
SNS_EVT_01157,SGR_ZONE_120,SNS_SEI_120_01,Seismic,0.0303,2026-08-21 05:08:00
SNS_EVT_01158,SGR_ZONE_076,SNS_INF_076_02,Infrared,0.1206,2026-08-21 05:19:20
SNS_EVT_01159,SGR_ZONE_002,SNS_INF_002_03,Infrared,0.7572,2026-08-21 13:36:54
SNS_EVT_01160,SGR_ZONE_049,SNS_INF_049_01,Infrared,0.1759,2026-08-21 15:31:14
SNS_EVT_01161,SGR_ZONE_139,SNS_VIB_139_02,Vibration,0.3418,2026-08-21 09:39:37
SNS_EVT_01162,SGR_ZONE_086,SNS_MOT_086_01,Motion,0.5395,2026-08-21 11:09:45
SNS_EVT_01163,SGR_ZONE_042,SNS_SEI_042_01,Seismic,0.5279,2026-08-21 08:35:52
SNS_EVT_01164,SGR_ZONE_090,SNS_ACO_090_03,Acoustic,0.2613,2026-08-21 15:03:36
SNS_EVT_01165,SGR_ZONE_136,SNS_MOT_136_04,Motion,0.4004,2026-08-21 19:27:12
SNS_EVT_01166,SGR_ZONE_005,SNS_MOT_005_02,Motion,0.9552,2026-08-21 21:52:11
SNS_EVT_01167,SGR_ZONE_020,SNS_INF_020_02,Infrared,0.8197,2026-08-21 02:16:49
SNS_EVT_01168,SGR_ZONE_122,SNS_INF_122_03,Infrared,0.6007,2026-08-21 22:46:31
SNS_EVT_01169,SGR_ZONE_010,SNS_ACO_010_01,Acoustic,0.0464,2026-08-21 10:21:17
SNS_EVT_01170,SGR_ZONE_128,SNS_ACO_128_02,Acoustic,0.4578,2026-08-21 05:42:52
SNS_EVT_01171,SGR_ZONE_149,SNS_ACO_149_02,Acoustic,0.2427,2026-08-21 06:06:29
SNS_EVT_01172,SGR_ZONE_149,SNS_MOT_149_01,Motion,0.3046,2026-08-21 11:58:54
SNS_EVT_01173,SGR_ZONE_079,SNS_SEI_079_03,Seismic,0.2469,2026-08-21 12:57:15
SNS_EVT_01174,SGR_ZONE_112,SNS_ACO_112_01,Acoustic,0.069,2026-08-21 06:19:17
SNS_EVT_01175,SGR_ZONE_050,SNS_SEI_050_02,Seismic,0.1528,2026-08-21 12:40:08
SNS_EVT_01176,SGR_ZONE_113,SNS_MOT_113_02,Motion,0.7065,2026-08-21 19:24:41
SNS_EVT_01177,SGR_ZONE_049,SNS_SEI_049_03,Seismic,0.7399,2026-08-21 08:17:34
SNS_EVT_01178,SGR_ZONE_113,SNS_SEI_113_03,Seismic,0.8917,2026-08-21 08:40:33
SNS_EVT_01179,SGR_ZONE_034,SNS_ACO_034_03,Acoustic,0.4238,2026-08-21 00:16:27
SNS_EVT_01180,SGR_ZONE_090,SNS_INF_090_03,Infrared,0.3434,2026-08-21 15:11:10
SNS_EVT_01181,SGR_ZONE_129,SNS_ACO_129_03,Acoustic,0.2633,2026-08-21 03:14:50
SNS_EVT_01182,SGR_ZONE_091,SNS_SEI_091_04,Seismic,0.7539,2026-08-21 02:14:34
SNS_EVT_01183,SGR_ZONE_038,SNS_MOT_038_02,Motion,0.2054,2026-08-21 09:36:25
SNS_EVT_01184,SGR_ZONE_140,SNS_SEI_140_01,Seismic,0.2031,2026-08-21 16:09:17
SNS_EVT_01185,SGR_ZONE_022,SNS_ACO_022_02,Acoustic,0.4333,2026-08-21 01:18:52
SNS_EVT_01186,SGR_ZONE_095,SNS_VIB_095_01,Vibration,0.355,2026-08-21 12:39:56
SNS_EVT_01187,SGR_ZONE_039,SNS_INF_039_01,Infrared,0.2838,2026-08-21 06:40:19
SNS_EVT_01188,SGR_ZONE_010,SNS_INF_010_04,Infrared,0.3807,2026-08-21 08:42:34
SNS_EVT_01189,SGR_ZONE_122,SNS_SEI_122_01,Seismic,0.5081,2026-08-21 22:39:32
SNS_EVT_01190,SGR_ZONE_068,SNS_VIB_068_01,Vibration,0.293,2026-08-21 00:53:14
SNS_EVT_01191,SGR_ZONE_063,SNS_INF_063_04,Infrared,0.2366,2026-08-21 02:16:23
SNS_EVT_01192,SGR_ZONE_131,SNS_VIB_131_03,Vibration,0.366,2026-08-21 07:13:03
SNS_EVT_01193,SGR_ZONE_148,SNS_SEI_148_02,Seismic,0.1832,2026-08-21 08:27:57
SNS_EVT_01194,SGR_ZONE_095,SNS_MOT_095_01,Motion,0.7603,2026-08-21 08:14:59
SNS_EVT_01195,SGR_ZONE_042,SNS_SEI_042_04,Seismic,0.478,2026-08-21 14:45:52
SNS_EVT_01196,SGR_ZONE_075,SNS_SEI_075_03,Seismic,0.3861,2026-08-21 22:56:49
SNS_EVT_01197,SGR_ZONE_021,SNS_ACO_021_02,Acoustic,0.0721,2026-08-21 20:00:48
SNS_EVT_01198,SGR_ZONE_107,SNS_SEI_107_04,Seismic,0.3808,2026-08-21 08:58:38
SNS_EVT_01199,SGR_ZONE_023,SNS_ACO_023_03,Acoustic,0.4326,2026-08-21 06:06:35
SNS_EVT_01200,SGR_ZONE_029,SNS_VIB_029_01,Vibration,0.4117,2026-08-21 17:57:39
SNS_EVT_01201,SGR_ZONE_015,SNS_MOT_015_01,Motion,0.3168,2026-08-21 19:23:23
SNS_EVT_01202,SGR_ZONE_055,SNS_INF_055_01,Infrared,0.3141,2026-08-21 15:04:18
SNS_EVT_01203,SGR_ZONE_006,SNS_INF_006_01,Infrared,0.4584,2026-08-21 08:14:36
SNS_EVT_01204,SGR_ZONE_127,SNS_VIB_127_04,Vibration,0.0935,2026-08-21 09:02:00
SNS_EVT_01205,SGR_ZONE_015,SNS_VIB_015_02,Vibration,0.3855,2026-08-21 02:57:56
SNS_EVT_01206,SGR_ZONE_052,SNS_ACO_052_04,Acoustic,0.1995,2026-08-21 19:13:35
SNS_EVT_01207,SGR_ZONE_091,SNS_VIB_091_01,Vibration,0.1717,2026-08-21 17:41:48
SNS_EVT_01208,SGR_ZONE_030,SNS_VIB_030_04,Vibration,0.2777,2026-08-21 08:04:50
SNS_EVT_01209,SGR_ZONE_086,SNS_ACO_086_02,Acoustic,0.4123,2026-08-21 02:21:23
SNS_EVT_01210,SGR_ZONE_064,SNS_INF_064_04,Infrared,0.7324,2026-08-21 12:09:22
SNS_EVT_01211,SGR_ZONE_032,SNS_MOT_032_04,Motion,0.8958,2026-08-21 11:56:37
SNS_EVT_01212,SGR_ZONE_045,SNS_INF_045_01,Infrared,0.2926,2026-08-21 09:46:38
SNS_EVT_01213,SGR_ZONE_103,SNS_INF_103_04,Infrared,0.0733,2026-08-21 15:01:28
SNS_EVT_01214,SGR_ZONE_050,SNS_VIB_050_03,Vibration,0.374,2026-08-21 08:45:44
SNS_EVT_01215,SGR_ZONE_124,SNS_INF_124_02,Infrared,0.4163,2026-08-21 08:26:00
SNS_EVT_01216,SGR_ZONE_145,SNS_INF_145_02,Infrared,0.2481,2026-08-21 01:33:25
SNS_EVT_01217,SGR_ZONE_095,SNS_MOT_095_02,Motion,0.1684,2026-08-21 04:15:36
SNS_EVT_01218,SGR_ZONE_076,SNS_INF_076_04,Infrared,0.2423,2026-08-21 20:43:34
SNS_EVT_01219,SGR_ZONE_113,SNS_INF_113_03,Infrared,0.7716,2026-08-21 01:35:34
SNS_EVT_01220,SGR_ZONE_145,SNS_SEI_145_02,Seismic,0.8452,2026-08-21 04:03:11
SNS_EVT_01221,SGR_ZONE_026,SNS_INF_026_01,Infrared,0.8391,2026-08-21 20:20:20
SNS_EVT_01222,SGR_ZONE_018,SNS_VIB_018_03,Vibration,0.2621,2026-08-21 18:48:00
SNS_EVT_01223,SGR_ZONE_083,SNS_SEI_083_01,Seismic,0.2597,2026-08-21 00:06:08
SNS_EVT_01224,SGR_ZONE_080,SNS_INF_080_02,Infrared,0.5366,2026-08-21 06:24:15
SNS_EVT_01225,SGR_ZONE_145,SNS_INF_145_04,Infrared,0.9433,2026-08-21 04:51:47
SNS_EVT_01226,SGR_ZONE_117,SNS_INF_117_02,Infrared,0.0716,2026-08-21 04:23:43
SNS_EVT_01227,SGR_ZONE_033,SNS_SEI_033_04,Seismic,0.0822,2026-08-21 18:06:58
SNS_EVT_01228,SGR_ZONE_097,SNS_SEI_097_04,Seismic,0.4207,2026-08-21 07:22:45
