Event_ID,Zone_ID,Date,Month,Season,Hour,Detection_Status,Outcome,Method,Response_Time_Min,Weather_Condition
EVT_006_00239,SGR_ZONE_006,2024-08-23,8,Monsoon,2,0,Undetected,Vehicle,,Clear
EVT_006_00240,SGR_ZONE_006,2024-08-23,8,Monsoon,23,1,Retreated,Vehicle,33.0,Cloudy
EVT_006_00241,SGR_ZONE_006,2024-08-23,8,Monsoon,23,0,Undetected,Foot Patrol,,Clear
EVT_006_00242,SGR_ZONE_006,2024-08-23,8,Monsoon,1,1,Retreated,Foot Patrol,7.0,Cloudy
EVT_006_00243,SGR_ZONE_006,2024-08-23,8,Monsoon,4,0,Undetected,Unknown,,Fog
EVT_007_00244,SGR_ZONE_007,2023-04-01,4,Spring,0,1,Retreated,Foot Patrol,27.0,Fog
EVT_007_00245,SGR_ZONE_007,2023-07-30,7,Monsoon,23,1,Retreated,Unknown,29.0,Cloudy
EVT_007_00246,SGR_ZONE_007,2023-07-30,7,Monsoon,0,1,Retreated,Foot Patrol,18.0,Cloudy
EVT_007_00247,SGR_ZONE_007,2023-07-30,7,Monsoon,23,1,Retreated,Unknown,39.0,Cloudy
EVT_007_00248,SGR_ZONE_007,2023-09-28,9,Autumn,1,1,Alert Triggered,Unknown,34.0,Clear
EVT_007_00249,SGR_ZONE_007,2023-12-27,12,Winter,0,0,Undetected,Foot Patrol,,Cloudy
EVT_007_00250,SGR_ZONE_007,2023-12-27,12,Winter,23,1,Retreated,Unknown,5.0,Clear
EVT_007_00251,SGR_ZONE_007,2024-01-26,1,Winter,22,1,Retreated,Vehicle,30.0,Clear
EVT_007_00252,SGR_ZONE_007,2024-01-26,1,Winter,1,0,Undetected,Unknown,,Snow
EVT_007_00253,SGR_ZONE_007,2024-03-26,3,Spring,1,0,Undetected,Unknown,,Cloudy
EVT_007_00254,SGR_ZONE_007,2024-03-26,3,Spring,1,1,Retreated,Foot Patrol,54.0,Clear
EVT_007_00255,SGR_ZONE_007,2024-04-25,4,Spring,0,1,Neutralized,Foot Patrol,39.0,Cloudy
EVT_007_00256,SGR_ZONE_007,2024-04-25,4,Spring,0,1,Retreated,Vehicle,29.0,Snow
EVT_007_00257,SGR_ZONE_007,2024-07-24,7,Monsoon,1,0,Undetected,Foot Patrol,,Fog
EVT_007_00258,SGR_ZONE_007,2024-09-22,9,Autumn,22,1,Retreated,Foot Patrol,50.0,Clear
EVT_007_00259,SGR_ZONE_007,2024-09-22,9,Autumn,1,0,Undetected,Foot Patrol,,Clear
EVT_007_00260,SGR_ZONE_007,2024-09-22,9,Autumn,23,1,Retreated,Unknown,9.0,Clear
EVT_008_00261,SGR_ZONE_008,2023-01-01,1,Winter,1,1,Retreated,Foot Patrol,6.0,Snow
EVT_008_00262,SGR_ZONE_008,2023-01-01,1,Winter,1,0,Undetected,Drone (Suspicious),,Cloudy
EVT_008_00263,SGR_ZONE_008,2023-01-31,1,Winter,0,1,Neutralized,Vehicle,59.0,Cloudy
EVT_008_00264,SGR_ZONE_008,2023-03-02,3,Spring,0,1,Retreated,Vehicle,24.0,Cloudy
EVT_008_00265,SGR_ZONE_008,2023-04-01,4,Spring,4,0,Undetected,Drone (Suspicious),,Fog
EVT_008_00266,SGR_ZONE_008,2023-04-01,4,Spring,23,1,Neutralized,Foot Patrol,12.0,Fog
EVT_008_00267,SGR_ZONE_008,2023-05-31,5,Spring,2,1,Retreated,Foot Patrol,37.0,Clear
EVT_008_00268,SGR_ZONE_008,2023-07-30,7,Monsoon,23,1,Retreated,Unknown,27.0,Snow
EVT_008_00269,SGR_ZONE_008,2023-07-30,7,Monsoon,2,1,Retreated,Vehicle,41.0,Clear
EVT_008_00270,SGR_ZONE_008,2023-08-29,8,Monsoon,0,0,Undetected,Vehicle,,Cloudy
EVT_008_00271,SGR_ZONE_008,2023-08-29,8,Monsoon,1,1,Neutralized,Unknown,19.0,Cloudy
EVT_008_00272,SGR_ZONE_008,2023-10-28,10,Autumn,1,1,Alert Triggered,Vehicle,29.0,Cloudy
EVT_008_00273,SGR_ZONE_008,2023-11-27,11,Autumn,1,1,Alert Triggered,Unknown,56.0,Cloudy
EVT_008_00274,SGR_ZONE_008,2023-11-27,11,Autumn,0,1,Retreated,Foot Patrol,38.0,Cloudy
EVT_008_00275,SGR_ZONE_008,2023-12-27,12,Winter,1,0,Undetected,Vehicle,,Snow
EVT_008_00276,SGR_ZONE_008,2023-12-27,12,Winter,2,1,Alert Triggered,Foot Patrol,47.0,Cloudy
EVT_008_00277,SGR_ZONE_008,2024-01-26,1,Winter,22,1,Retreated,Foot Patrol,15.0,Fog
EVT_008_00278,SGR_ZONE_008,2024-01-26,1,Winter,1,1,Retreated,Foot Patrol,25.0,Clear
EVT_008_00279,SGR_ZONE_008,2024-02-25,2,Winter,1,1,Retreated,Unknown,21.0,Clear
EVT_008_00280,SGR_ZONE_008,2024-02-25,2,Winter,23,1,Retreated,Unknown,54.0,Clear
EVT_008_00281,SGR_ZONE_008,2024-03-26,3,Spring,0,1,Alert Triggered,Drone (Suspicious),26.0,Snow
EVT_008_00282,SGR_ZONE_008,2024-03-26,3,Spring,23,1,Retreated,Drone (Suspicious),25.0,Fog
EVT_008_00283,SGR_ZONE_008,2024-03-26,3,Spring,22,0,Undetected,Foot Patrol,,Clear
EVT_008_00284,SGR_ZONE_008,2024-04-25,4,Spring,4,1,Neutralized,Vehicle,25.0,Fog
EVT_008_00285,SGR_ZONE_008,2024-04-25,4,Spring,22,1,Neutralized,Foot Patrol,22.0,Cloudy
EVT_008_00286,SGR_ZONE_008,2024-04-25,4,Spring,0,1,Retreated,Drone (Suspicious),17.0,Clear
EVT_008_00287,SGR_ZONE_008,2024-05-25,5,Spring,1,1,Alert Triggered,Foot Patrol,37.0,Fog
EVT_008_00288,SGR_ZONE_008,2024-06-24,6,Monsoon,3,0,Undetected,Vehicle,,Cloudy
EVT_008_00289,SGR_ZONE_008,2024-08-23,8,Monsoon,0,0,Undetected,Drone (Suspicious),,Cloudy
EVT_008_00290,SGR_ZONE_008,2024-08-23,8,Monsoon,1,0,Undetected,Foot Patrol,,Fog
EVT_008_00291,SGR_ZONE_008,2024-08-23,8,Monsoon,22,1,Neutralized,Unknown,25.0,Clear
EVT_008_00292,SGR_ZONE_008,2024-08-23,8,Monsoon,0,1,Alert Triggered,Unknown,55.0,Clear
EVT_008_00293,SGR_ZONE_008,2024-09-22,9,Autumn,22,1,Retreated,Foot Patrol,42.0,Clear
EVT_008_00294,SGR_ZONE_008,2024-11-21,11,Autumn,4,0,Undetected,Foot Patrol,,Clear
EVT_008_00295,SGR_ZONE_008,2024-11-21,11,Autumn,23,0,Undetected,Unknown,,Cloudy
EVT_008_00296,SGR_ZONE_008,2024-11-21,11,Autumn,2,0,Undetected,Foot Patrol,,Cloudy
EVT_008_00297,SGR_ZONE_008,2024-11-21,11,Autumn,22,1,Alert Triggered,Vehicle,36.0,Cloudy
EVT_009_00298,SGR_ZONE_009,2023-03-02,3,Spring,0,0,Undetected,Foot Patrol,,Cloudy
EVT_009_00299,SGR_ZONE_009,2023-03-02,3,Spring,3,0,Undetected,Foot Patrol,,Clear
EVT_009_00300,SGR_ZONE_009,2023-03-02,3,Spring,2,0,Undetected,Foot Patrol,,Fog
EVT_009_00301,SGR_ZONE_009,2023-05-31,5,Spring,1,1,Alert Triggered,Drone (Suspicious),11.0,Clear
EVT_009_00302,SGR_ZONE_009,2023-05-31,5,Spring,22,1,Retreated,Foot Patrol,32.0,Clear
EVT_009_00303,SGR_ZONE_009,2023-05-31,5,Spring,23,1,Retreated,Unknown,35.0,Cloudy
EVT_009_00304,SGR_ZONE_009,2023-05-31,5,Spring,23,1,Retreated,Drone (Suspicious),37.0,Cloudy
EVT_009_00305,SGR_ZONE_009,2024-05-25,5,Spring,1,1,Retreated,Drone (Suspicious),51.0,Clear
EVT_009_00306,SGR_ZONE_009,2024-05-25,5,Spring,0,1,Retreated,Unknown,8.0,Clear
EVT_009_00307,SGR_ZONE_009,2024-10-22,10,Autumn,0,0,Undetected,Vehicle,,Clear
EVT_009_00308,SGR_ZONE_009,2024-10-22,10,Autumn,0,1,Retreated,Foot Patrol,30.0,Fog
EVT_009_00309,SGR_ZONE_009,2024-10-22,10,Autumn,2,1,Retreated,Drone (Suspicious),24.0,Clear
EVT_009_00310,SGR_ZONE_009,2024-11-21,11,Autumn,23,1,Alert Triggered,Foot Patrol,8.0,Fog
EVT_010_00311,SGR_ZONE_010,2023-01-01,1,Winter,1,1,Retreated,Foot Patrol,49.0,Clear
EVT_010_00312,SGR_ZONE_010,2023-01-01,1,Winter,0,0,Undetected,Vehicle,,Clear
EVT_010_00313,SGR_ZONE_010,2023-01-01,1,Winter,0,1,Retreated,Vehicle,38.0,Cloudy
EVT_010_00314,SGR_ZONE_010,2023-01-31,1,Winter,23,1,Neutralized,Vehicle,16.0,Fog
EVT_010_00315,SGR_ZONE_010,2023-01-31,1,Winter,1,1,Retreated,Foot Patrol,40.0,Clear
EVT_010_00316,SGR_ZONE_010,2023-03-02,3,Spring,0,0,Undetected,Unknown,,Fog
EVT_010_00317,SGR_ZONE_010,2023-03-02,3,Spring,1,0,Undetected,Foot Patrol,,Cloudy
EVT_010_00318,SGR_ZONE_010,2023-04-01,4,Spring,1,1,Retreated,Drone (Suspicious),30.0,Cloudy
EVT_010_00319,SGR_ZONE_010,2023-04-01,4,Spring,23,1,Retreated,Foot Patrol,53.0,Cloudy
EVT_010_00320,SGR_ZONE_010,2023-05-01,5,Spring,2,0,Undetected,Foot Patrol,,Cloudy
EVT_010_00321,SGR_ZONE_010,2023-05-01,5,Spring,0,1,Alert Triggered,Drone (Suspicious),30.0,Clear
EVT_010_00322,SGR_ZONE_010,2023-05-01,5,Spring,1,0,Undetected,Foot Patrol,,Fog
EVT_010_00323,SGR_ZONE_010,2023-05-01,5,Spring,1,0,Undetected,Vehicle,,Clear
EVT_010_00324,SGR_ZONE_010,2023-05-01,5,Spring,1,1,Alert Triggered,Foot Patrol,48.0,Clear
EVT_010_00325,SGR_ZONE_010,2023-05-31,5,Spring,23,1,Retreated,Unknown,20.0,Fog
EVT_010_00326,SGR_ZONE_010,2023-09-28,9,Autumn,0,1,Neutralized,Unknown,25.0,Cloudy
EVT_010_00327,SGR_ZONE_010,2023-09-28,9,Autumn,0,1,Alert Triggered,Foot Patrol,15.0,Snow
EVT_010_00328,SGR_ZONE_010,2023-09-28,9,Autumn,0,1,Neutralized,Foot Patrol,18.0,Fog
EVT_010_00329,SGR_ZONE_010,2023-10-28,10,Autumn,23,1,Retreated,Unknown,16.0,Clear
EVT_010_00330,SGR_ZONE_010,2023-10-28,10,Autumn,22,1,Neutralized,Foot Patrol,11.0,Cloudy
EVT_010_00331,SGR_ZONE_010,2023-10-28,10,Autumn,0,1,Neutralized,Foot Patrol,47.0,Clear
EVT_010_00332,SGR_ZONE_010,2023-12-27,12,Winter,0,1,Neutralized,Unknown,52.0,Clear
EVT_010_00333,SGR_ZONE_010,2023-12-27,12,Winter,22,1,Retreated,Drone (Suspicious),16.0,Clear
EVT_010_00334,SGR_ZONE_010,2023-12-27,12,Winter,0,1,Retreated,Foot Patrol,53.0,Clear
EVT_010_00335,SGR_ZONE_010,2024-01-26,1,Winter,23,1,Retreated,Foot Patrol,25.0,Cloudy
EVT_010_00336,SGR_ZONE_010,2024-01-26,1,Winter,23,1,Alert Triggered,Vehicle,32.0,Fog
EVT_010_00337,SGR_ZONE_010,2024-02-25,2,Winter,22,1,Alert Triggered,Vehicle,56.0,Fog
EVT_010_00338,SGR_ZONE_010,2024-04-25,4,Spring,0,1,Retreated,Foot Patrol,16.0,Cloudy
EVT_010_00339,SGR_ZONE_010,2024-04-25,4,Spring,23,1,Retreated,Vehicle,59.0,Cloudy
EVT_010_00340,SGR_ZONE_010,2024-05-25,5,Spring,2,1,Retreated,Vehicle,6.0,Clear
EVT_010_00341,SGR_ZONE_010,2024-09-22,9,Autumn,4,0,Undetected,Foot Patrol,,Clear
EVT_010_00342,SGR_ZONE_010,2024-09-22,9,Autumn,2,1,Neutralized,Foot Patrol,10.0,Snow
EVT_010_00343,SGR_ZONE_010,2024-09-22,9,Autumn,2,1,Retreated,Foot Patrol,5.0,Cloudy
EVT_011_00344,SGR_ZONE_011,2023-01-01,1,Winter,2,1,Neutralized,Foot Patrol,29.0,Clear
EVT_011_00345,SGR_ZONE_011,2023-01-01,1,Winter,22,0,Undetected,Foot Patrol,,Clear
EVT_011_00346,SGR_ZONE_011,2023-01-01,1,Winter,4,1,Neutralized,Unknown,10.0,Fog
EVT_011_00347,SGR_ZONE_011,2023-01-31,1,Winter,2,1,Retreated,Foot Patrol,7.0,Fog
EVT_011_00348,SGR_ZONE_011,2023-01-31,1,Winter,0,1,Neutralized,Foot Patrol,37.0,Clear
EVT_011_00349,SGR_ZONE_011,2023-03-02,3,Spring,23,0,Undetected,Drone (Suspicious),,Cloudy
EVT_011_00350,SGR_ZONE_011,2023-04-01,4,Spring,2,1,Alert Triggered,Vehicle,24.0,Fog
EVT_011_00351,SGR_ZONE_011,2023-04-01,4,Spring,22,1,Neutralized,Vehicle,10.0,Fog
EVT_011_00352,SGR_ZONE_011,2023-05-01,5,Spring,23,1,Retreated,Vehicle,42.0,Clear
EVT_011_00353,SGR_ZONE_011,2023-05-01,5,Spring,22,1,Retreated,Drone (Suspicious),40.0,Fog
EVT_011_00354,SGR_ZONE_011,2023-05-31,5,Spring,3,1,Retreated,Foot Patrol,50.0,Cloudy
EVT_011_00355,SGR_ZONE_011,2023-05-31,5,Spring,2,0,Undetected,Foot Patrol,,Snow
EVT_011_00356,SGR_ZONE_011,2023-05-31,5,Spring,22,0,Undetected,Foot Patrol,,Fog
EVT_011_00357,SGR_ZONE_011,2023-05-31,5,Spring,3,1,Alert Triggered,Foot Patrol,55.0,Fog
EVT_011_00358,SGR_ZONE_011,2023-08-29,8,Monsoon,1,1,Retreated,Foot Patrol,42.0,Clear
EVT_011_00359,SGR_ZONE_011,2023-08-29,8,Monsoon,22,1,Neutralized,Vehicle,56.0,Clear
EVT_011_00360,SGR_ZONE_011,2023-08-29,8,Monsoon,0,1,Neutralized,Drone (Suspicious),8.0,Clear
EVT_011_00361,SGR_ZONE_011,2023-08-29,8,Monsoon,2,1,Retreated,Foot Patrol,59.0,Cloudy
EVT_011_00362,SGR_ZONE_011,2023-08-29,8,Monsoon,2,1,Retreated,Foot Patrol,50.0,Fog
EVT_011_00363,SGR_ZONE_011,2023-09-28,9,Autumn,2,1,Neutralized,Foot Patrol,13.0,Cloudy
EVT_011_00364,SGR_ZONE_011,2023-09-28,9,Autumn,2,1,Retreated,Vehicle,51.0,Clear
EVT_011_00365,SGR_ZONE_011,2023-10-28,10,Autumn,23,1,Neutralized,Unknown,42.0,Cloudy
EVT_011_00366,SGR_ZONE_011,2023-10-28,10,Autumn,1,1,Retreated,Foot Patrol,26.0,Fog
EVT_011_00367,SGR_ZONE_011,2023-10-28,10,Autumn,4,1,Neutralized,Foot Patrol,45.0,Cloudy
EVT_011_00368,SGR_ZONE_011,2023-12-27,12,Winter,23,1,Retreated,Foot Patrol,12.0,Clear
EVT_011_00369,SGR_ZONE_011,2023-12-27,12,Winter,0,0,Undetected,Foot Patrol,,Cloudy
EVT_011_00370,SGR_ZONE_011,2024-01-26,1,Winter,0,1,Retreated,Unknown,53.0,Clear
EVT_011_00371,SGR_ZONE_011,2024-01-26,1,Winter,22,1,Retreated,Unknown,53.0,Clear
EVT_011_00372,SGR_ZONE_011,2024-02-25,2,Winter,23,1,Neutralized,Unknown,25.0,Clear
EVT_011_00373,SGR_ZONE_011,2024-02-25,2,Winter,0,1,Retreated,Drone (Suspicious),23.0,Cloudy
EVT_011_00374,SGR_ZONE_011,2024-03-26,3,Spring,0,1,Alert Triggered,Vehicle,49.0,Cloudy
EVT_011_00375,SGR_ZONE_011,2024-03-26,3,Spring,23,1,Alert Triggered,Unknown,12.0,Fog
EVT_011_00376,SGR_ZONE_011,2024-04-25,4,Spring,1,1,Neutralized,Unknown,22.0,Clear
EVT_011_00377,SGR_ZONE_011,2024-05-25,5,Spring,0,1,Retreated,Drone (Suspicious),37.0,Cloudy
EVT_011_00378,SGR_ZONE_011,2024-05-25,5,Spring,23,1,Retreated,Vehicle,14.0,Clear
EVT_011_00379,SGR_ZONE_011,2024-06-24,6,Monsoon,1,1,Retreated,Unknown,24.0,Cloudy
EVT_011_00380,SGR_ZONE_011,2024-06-24,6,Monsoon,1,1,Alert Triggered,Unknown,6.0,Clear
EVT_011_00381,SGR_ZONE_011,2024-09-22,9,Autumn,0,1,Neutralized,Foot Patrol,53.0,Clear
EVT_011_00382,SGR_ZONE_011,2024-09-22,9,Autumn,0,1,Neutralized,Foot Patrol,47.0,Cloudy
EVT_011_00383,SGR_ZONE_011,2024-10-22,10,Autumn,23,1,Retreated,Drone (Suspicious),7.0,Cloudy
EVT_011_00384,SGR_ZONE_011,2024-10-22,10,Autumn,0,1,Neutralized,Unknown,36.0,Clear
EVT_011_00385,SGR_ZONE_011,2024-11-21,11,Autumn,23,1,Neutralized,Unknown,5.0,Snow
EVT_011_00386,SGR_ZONE_011,2024-11-21,11,Autumn,23,1,Retreated,Foot Patrol,51.0,Clear
EVT_011_00387,SGR_ZONE_011,2024-11-21,11,Autumn,0,0,Undetected,Vehicle,,Cloudy
EVT_011_00388,SGR_ZONE_011,2024-11-21,11,Autumn,0,0,Undetected,Unknown,,Cloudy
EVT_012_00389,SGR_ZONE_012,2023-01-01,1,Winter,0,1,Retreated,Unknown,8.0,Clear
EVT_012_00390,SGR_ZONE_012,2023-01-31,1,Winter,3,1,Retreated,Foot Patrol,19.0,Cloudy
EVT_012_00391,SGR_ZONE_012,2023-04-01,4,Spring,2,1,Retreated,Foot Patrol,10.0,Cloudy
EVT_012_00392,SGR_ZONE_012,2023-05-01,5,Spring,0,1,Retreated,Foot Patrol,53.0,Cloudy
EVT_012_00393,SGR_ZONE_012,2023-05-01,5,Spring,23,0,Undetected,Unknown,,Clear
EVT_012_00394,SGR_ZONE_012,2023-05-01,5,Spring,2,0,Undetected,Foot Patrol,,Cloudy
EVT_012_00395,SGR_ZONE_012,2023-05-01,5,Spring,1,1,Alert Triggered,Vehicle,5.0,Cloudy
EVT_012_00396,SGR_ZONE_012,2023-05-01,5,Spring,22,0,Undetected,Vehicle,,Cloudy
EVT_012_00397,SGR_ZONE_012,2023-05-31,5,Spring,0,1,Neutralized,Foot Patrol,32.0,Fog
EVT_012_00398,SGR_ZONE_012,2023-05-31,5,Spring,1,1,Neutralized,Vehicle,38.0,Fog
EVT_012_00399,SGR_ZONE_012,2023-05-31,5,Spring,0,1,Neutralized,Drone (Suspicious),32.0,Clear
EVT_012_00400,SGR_ZONE_012,2023-05-31,5,Spring,1,0,Undetected,Foot Patrol,,Snow
EVT_012_00401,SGR_ZONE_012,2023-06-30,6,Monsoon,1,0,Undetected,Foot Patrol,,Cloudy
EVT_012_00402,SGR_ZONE_012,2023-06-30,6,Monsoon,0,1,Retreated,Vehicle,55.0,Cloudy
EVT_012_00403,SGR_ZONE_012,2023-06-30,6,Monsoon,2,1,Retreated,Unknown,51.0,Cloudy
EVT_012_00404,SGR_ZONE_012,2023-09-28,9,Autumn,22,1,Retreated,Unknown,36.0,Clear
EVT_012_00405,SGR_ZONE_012,2023-09-28,9,Autumn,23,1,Neutralized,Unknown,35.0,Fog
EVT_012_00406,SGR_ZONE_012,2023-12-27,12,Winter,2,1,Retreated,Vehicle,16.0,Fog
EVT_012_00407,SGR_ZONE_012,2023-12-27,12,Winter,23,0,Undetected,Unknown,,Clear
EVT_012_00408,SGR_ZONE_012,2023-12-27,12,Winter,4,1,Alert Triggered,Foot Patrol,11.0,Clear
EVT_012_00409,SGR_ZONE_012,2024-01-26,1,Winter,22,1,Alert Triggered,Unknown,13.0,Fog
EVT_012_00410,SGR_ZONE_012,2024-01-26,1,Winter,2,1,Neutralized,Foot Patrol,50.0,Clear
EVT_012_00411,SGR_ZONE_012,2024-02-25,2,Winter,23,1,Retreated,Vehicle,36.0,Clear
EVT_012_00412,SGR_ZONE_012,2024-02-25,2,Winter,4,1,Neutralized,Foot Patrol,59.0,Fog
EVT_012_00413,SGR_ZONE_012,2024-04-25,4,Spring,22,0,Undetected,Vehicle,,Clear
EVT_012_00414,SGR_ZONE_012,2024-04-25,4,Spring,2,1,Neutralized,Foot Patrol,59.0,Snow
EVT_012_00415,SGR_ZONE_012,2024-05-25,5,Spring,23,0,Undetected,Unknown,,Cloudy
EVT_012_00416,SGR_ZONE_012,2024-05-25,5,Spring,0,1,Neutralized,Unknown,27.0,Fog
EVT_012_00417,SGR_ZONE_012,2024-06-24,6,Monsoon,1,1,Retreated,Foot Patrol,57.0,Fog
EVT_012_00418,SGR_ZONE_012,2024-06-24,6,Monsoon,0,1,Neutralized,Drone (Suspicious),22.0,Cloudy
EVT_012_00419,SGR_ZONE_012,2024-06-24,6,Monsoon,23,1,Alert Triggered,Drone (Suspicious),45.0,Fog
EVT_012_00420,SGR_ZONE_012,2024-09-22,9,Autumn,0,0,Undetected,Foot Patrol,,Fog
EVT_012_00421,SGR_ZONE_012,2024-09-22,9,Autumn,22,1,Neutralized,Foot Patrol,33.0,Snow
EVT_012_00422,SGR_ZONE_012,2024-10-22,10,Autumn,0,1,Retreated,Unknown,55.0,Cloudy
EVT_012_00423,SGR_ZONE_012,2024-10-22,10,Autumn,3,1,Alert Triggered,Foot Patrol,27.0,Cloudy
EVT_012_00424,SGR_ZONE_012,2024-11-21,11,Autumn,22,1,Retreated,Vehicle,37.0,Clear
EVT_012_00425,SGR_ZONE_012,2024-11-21,11,Autumn,22,1,Alert Triggered,Foot Patrol,24.0,Fog
EVT_012_00426,SGR_ZONE_012,2024-11-21,11,Autumn,1,1,Retreated,Unknown,32.0,Fog
EVT_013_00427,SGR_ZONE_013,2023-03-02,3,Spring,1,1,Neutralized,Unknown,17.0,Cloudy
EVT_013_00428,SGR_ZONE_013,2023-04-01,4,Spring,1,1,Alert Triggered,Foot Patrol,49.0,Fog
EVT_013_00429,SGR_ZONE_013,2023-04-01,4,Spring,22,1,Alert Triggered,Foot Patrol,7.0,Clear
EVT_013_00430,SGR_ZONE_013,2023-04-01,4,Spring,1,0,Undetected,Drone (Suspicious),,Clear
EVT_013_00431,SGR_ZONE_013,2023-05-01,5,Spring,22,1,Retreated,Foot Patrol,57.0,Cloudy
EVT_013_00432,SGR_ZONE_013,2023-05-01,5,Spring,23,1,Alert Triggered,Drone (Suspicious),18.0,Cloudy
EVT_013_00433,SGR_ZONE_013,2023-05-01,5,Spring,0,1,Retreated,Vehicle,28.0,Fog
EVT_013_00434,SGR_ZONE_013,2023-10-28,10,Autumn,0,1,Retreated,Foot Patrol,21.0,Cloudy
EVT_013_00435,SGR_ZONE_013,2023-10-28,10,Autumn,4,1,Neutralized,Drone (Suspicious),34.0,Clear
EVT_013_00436,SGR_ZONE_013,2023-12-27,12,Winter,0,0,Undetected,Foot Patrol,,Fog
EVT_013_00437,SGR_ZONE_013,2024-01-26,1,Winter,0,1,Retreated,Vehicle,40.0,Fog
EVT_013_00438,SGR_ZONE_013,2024-01-26,1,Winter,22,1,Retreated,Drone (Suspicious),12.0,Clear
EVT_013_00439,SGR_ZONE_013,2024-02-25,2,Winter,2,1,Alert Triggered,Vehicle,17.0,Fog
EVT_013_00440,SGR_ZONE_013,2024-03-26,3,Spring,4,1,Retreated,Unknown,54.0,Cloudy
EVT_013_00441,SGR_ZONE_013,2024-03-26,3,Spring,0,1,Neutralized,Drone (Suspicious),11.0,Clear
EVT_013_00442,SGR_ZONE_013,2024-06-24,6,Monsoon,2,1,Retreated,Vehicle,47.0,Fog
EVT_013_00443,SGR_ZONE_013,2024-06-24,6,Monsoon,3,0,Undetected,Drone (Suspicious),,Cloudy
EVT_013_00444,SGR_ZONE_013,2024-06-24,6,Monsoon,22,1,Retreated,Unknown,24.0,Cloudy
EVT_013_00445,SGR_ZONE_013,2024-06-24,6,Monsoon,0,0,Undetected,Unknown,,Cloudy
EVT_013_00446,SGR_ZONE_013,2024-10-22,10,Autumn,1,1,Neutralized,Unknown,22.0,Cloudy
EVT_013_00447,SGR_ZONE_013,2024-10-22,10,Autumn,23,1,Retreated,Unknown,12.0,Clear
EVT_013_00448,SGR_ZONE_013,2024-11-21,11,Autumn,2,1,Retreated,Unknown,32.0,Cloudy
EVT_014_00449,SGR_ZONE_014,2023-06-30,6,Monsoon,4,1,Neutralized,Foot Patrol,22.0,Cloudy
EVT_014_00450,SGR_ZONE_014,2023-06-30,6,Monsoon,22,1,Alert Triggered,Foot Patrol,55.0,Fog
EVT_014_00451,SGR_ZONE_014,2023-06-30,6,Monsoon,0,1,Retreated,Unknown,38.0,Fog
EVT_014_00452,SGR_ZONE_014,2023-10-28,10,Autumn,0,1,Neutralized,Vehicle,43.0,Fog
EVT_014_00453,SGR_ZONE_014,2023-12-27,12,Winter,0,1,Neutralized,Unknown,44.0,Fog
EVT_014_00454,SGR_ZONE_014,2023-12-27,12,Winter,1,0,Undetected,Foot Patrol,,Clear
EVT_014_00455,SGR_ZONE_014,2023-12-27,12,Winter,0,1,Neutralized,Foot Patrol,59.0,Snow
EVT_014_00456,SGR_ZONE_014,2023-12-27,12,Winter,4,0,Undetected,Drone (Suspicious),,Clear
EVT_014_00457,SGR_ZONE_014,2023-12-27,12,Winter,0,1,Alert Triggered,Unknown,31.0,Clear
EVT_014_00458,SGR_ZONE_014,2023-12-27,12,Winter,1,1,Retreated,Vehicle,22.0,Cloudy
EVT_014_00459,SGR_ZONE_014,2023-12-27,12,Winter,23,1,Alert Triggered,Foot Patrol,14.0,Fog
EVT_014_00460,SGR_ZONE_014,2024-01-26,1,Winter,4,1,Retreated,Foot Patrol,8.0,Cloudy
EVT_014_00461,SGR_ZONE_014,2024-01-26,1,Winter,0,1,Retreated,Drone (Suspicious),23.0,Clear
EVT_014_00462,SGR_ZONE_014,2024-03-26,3,Spring,1,1,Alert Triggered,Vehicle,49.0,Cloudy
EVT_014_00463,SGR_ZONE_014,2024-03-26,3,Spring,23,0,Undetected,Unknown,,Clear
EVT_014_00464,SGR_ZONE_014,2024-03-26,3,Spring,22,0,Undetected,Unknown,,Cloudy
EVT_014_00465,SGR_ZONE_014,2024-03-26,3,Spring,0,1,Alert Triggered,Foot Patrol,38.0,Fog
EVT_014_00466,SGR_ZONE_014,2024-05-25,5,Spring,0,0,Undetected,Foot Patrol,,Snow
EVT_014_00467,SGR_ZONE_014,2024-05-25,5,Spring,0,0,Undetected,Vehicle,,Cloudy
EVT_014_00468,SGR_ZONE_014,2024-05-25,5,Spring,22,1,Retreated,Foot Patrol,43.0,Clear
EVT_014_00469,SGR_ZONE_014,2024-06-24,6,Monsoon,22,1,Alert Triggered,Foot Patrol,40.0,Fog
EVT_014_00470,SGR_ZONE_014,2024-06-24,6,Monsoon,2,1,Retreated,Foot Patrol,29.0,Clear
EVT_014_00471,SGR_ZONE_014,2024-07-24,7,Monsoon,23,1,Retreated,Foot Patrol,26.0,Clear
EVT_014_00472,SGR_ZONE_014,2024-07-24,7,Monsoon,0,1,Neutralized,Vehicle,14.0,Clear
EVT_014_00473,SGR_ZONE_014,2024-08-23,8,Monsoon,23,1,Retreated,Foot Patrol,52.0,Clear
EVT_014_00474,SGR_ZONE_014,2024-08-23,8,Monsoon,1,1,Neutralized,Vehicle,29.0,Clear
EVT_014_00475,SGR_ZONE_014,2024-09-22,9,Autumn,23,1,Alert Triggered,Foot Patrol,43.0,Fog
EVT_014_00476,SGR_ZONE_014,2024-09-22,9,Autumn,23,0,Undetected,Foot Patrol,,Clear
